"","target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"1","DF0000176_4_HERV-Fc1",6.74284105840901e-10,3.51302019143109e-07,45.6465425422958,86.3773831870242,3,3.43591669537859,4.31886915935121,0.0408037709231489,4.27806538842806,0.251439446130428,4.27806538842806
"2","DF0000244_4_L1M3_orf2",3.50195799940678e-09,6.08173372563644e-07,42.278309797805,8.90502439467702,3,5.3043796390574,0.445251219733851,0.00857578211089248,0.436675437622958,0.128031419899144,0.436675437622958
"3","DF0001197_2_AluYi6",3.10469531074292e-09,6.08173372563644e-07,42.5246770587085,6.94958038377667,3,7.11446323231875,0.347479019188834,0.0033923416411264,0.344086677547707,0.149430458249386,0.344086677547707
"4","DF0001070_4_SVA_D",5.20729668105669e-09,6.78250392707634e-07,41.4663055827299,17.7371252968911,3,7.62120448381467,0.886856264844554,0.00112901632486313,0.885727248519692,0.164391508547928,0.885727248519692
"5","DF0000817_4_THE1-int",6.86497025741178e-09,7.15329900822307e-07,40.9004468327106,11.4950801260221,3,7.53642220617118,0.574754006301105,0.000732139473215861,0.57402186682789,0.161374709822821,0.57402186682789
"6","DF0000081_4_Charlie10",4.80278232097228e-08,1.92480737632812e-06,36.9120614549433,67.8606585675979,3,1.49458905691975,3.3930329283799,0.172361949041875,3.22067097933802,0.797496455963038,3.22067097933802
"7","DF0000191_5_HERVK13",2.36486334132381e-08,1.92480737632812e-06,38.365732478803,30.6524838081701,3,4.42079966241993,1.53262419040851,0.0455365517772287,1.48708763863128,0.161370436638987,1.48708763863128
"8","DF0000194_5_HERVK22",3.63243709006026e-08,1.92480737632812e-06,37.4852863141825,11.5916272585727,3,4.92833915711282,0.579581362928636,0.0117671001331224,0.567814262795514,0.136568802723354,0.567814262795514
"9","DF0000224_4_Kanga2_a",4.31918790421687e-08,1.92480737632812e-06,37.1299071143232,34.2282218143108,3,1.7387123552771,1.71141109071554,0.121926952784454,1.58948413793109,0.672557717988561,1.58948413793109
"10","DF0000285_4_L1MC_orf2",4.3245111070715e-08,1.92480737632812e-06,37.1273790344658,19.7085614380829,3,5.21625403120328,0.985428071904147,0.0118843041402289,0.973543767763918,0.129085604084889,0.973543767763918
"11","DF0000286_4_L1MD1_3end",4.19463234914835e-08,1.92480737632812e-06,37.1899660776157,12.3114014729447,3,5.15244729385267,0.615570073647234,0.0223028080885456,0.593267265558689,0.130229790255484,0.593267265558689
"12","DF0001145_2_AluYk3",3.75664447279834e-08,1.92480737632812e-06,37.4162906371016,8.63237990147351,3,7.01182551295415,0.431618995073676,0.00744405747043493,0.424174937603241,0.147233493924525,0.424174937603241
"13","DF0001256_2_THE1D-int",4.72197979336e-08,1.92480737632812e-06,36.9468917433556,8.44038656591115,3,6.34392948573501,0.422019328295557,0.00240976963753522,0.419609558658023,0.138660295787896,0.419609558658023
"14","DF0001076_4_U2",9.81181155077606e-08,3.65139558425309e-06,35.4447924854432,34.2386204615012,3,4.52734649058594,1.71193102307506,0.023703195377748,1.68822782769731,0.155155574240286,1.68822782769731
"15","DF0000556_4_LTR5A",1.1741983632205e-07,4.07838231491922e-06,35.0757057585349,9.19466862691403,3,6.24786206206716,0.459733431345702,0.00251431970329562,0.457219111642406,0.137541531527598,0.457219111642406
"16","DF0000040_4_AluSg4",1.79332828275246e-07,5.77812087863756e-06,34.2049309495388,5.63946059940884,3,6.9967356855546,0.281973029970442,0.00301006773519442,0.278962962235247,0.146932235936691,0.278962962235247
"17","DF0000184_4_HERVH48",1.8853753346802e-07,5.77812087863756e-06,34.1019717533893,9.80204760056079,3,4.21915233938782,0.490102380028039,0.0230751007654505,0.467027279262589,0.177593027053174,0.467027279262589
"18","DF0000228_4_L1M1_orf2",2.3155650501331e-07,6.03204695559674e-06,33.6791192159536,5.50043724021681,3,6.44904002256606,0.27502186201084,0.00266545254530331,0.272356409465537,0.139506930207159,0.272356409465537
"19","DF0000628_4_HERV17",2.25679219260863e-07,6.03204695559674e-06,33.7320216464615,7.8547722715801,3,5.542264965571,0.392738613579005,0.00549759675724399,0.387241016821761,0.127795203878525,0.387241016821761
"20","DF0000775_4_ERVL-B4",2.2350695655014e-07,6.03204695559674e-06,33.7519234118597,13.3560457998555,3,3.65556386061498,0.667802289992775,0.118990101630436,0.548812188362339,0.23100643456427,0.548812188362339
"21","DF0001073_4_U1",2.43599356162416e-07,6.04358402669612e-06,33.5747844511231,60.423333476267,3,3.45008893364109,3.02116667381335,0.0947016928181298,2.92646498099522,0.250020527710231,2.92646498099522
"22","DF0000623_4_LTR9B",3.79750116240581e-07,8.99317320733376e-06,32.6607385927919,18.507661041889,3,3.4928096079721,0.925383052094447,0.0732871992767675,0.85209585281768,0.245852984584481,0.85209585281768
"23","DF0001046_4_MST-int",4.20859354227083e-07,9.53337928488305e-06,32.4490318517962,12.0334347667066,3,5.07694407714508,0.601671738335331,0.00938841948423591,0.592283318851096,0.13197800541133,0.592283318851096
"24","DF0000406_4_LTR13",4.62939842359577e-07,1.00496524112225e-05,32.2527108478344,4.2241735683098,3,6.68832365543604,0.21120867841549,0.00141202091408595,0.209796657501404,0.14193787113992,0.209796657501404
"25","DF0000484_4_LTR2B",4.86151939591384e-07,1.01314064210844e-05,32.1519108135514,5.63180819946814,3,5.65136628416889,0.281590409973407,0.00401996075565043,0.277570449217756,0.128666490281065,0.277570449217756
"26","DF0001065_4_SST1",6.53448093788874e-07,1.30940944947694e-05,31.542389313213,18.2469714785623,3,4.38429030191287,0.912348573928113,0.0162836913255355,0.896064882602578,0.163870015025498,0.896064882602578
"27","DF0000094_4_Charlie17b",7.53524203055907e-07,1.45402262885973e-05,31.2485807064912,23.0641515552847,3,3.28153566112878,1.15320757776424,0.0876365184174085,1.06557105934683,0.268468115574778,1.06557105934683
"28","DF0000202_5_HERVL66",9.20623032338121e-07,1.71301642802915e-05,30.8354779657812,26.4961777571109,3,2.59897945738809,1.32480888785555,0.21322362813024,1.11158525972531,0.389475960110478,1.11158525972531
"29","DF0001316_2_AluYi6_4d",1.03138156322758e-06,1.85293032566058e-05,30.601094139832,4.56780596118047,3,7.65891452432401,0.228390298059023,0.00208038265786536,0.226309915401158,0.165805396127501,0.226309915401158
"30","DF0000195_5_HERVK3",1.14600276385454e-06,1.99022479989404e-05,30.3836279379362,4.83346899297557,3,5.12951248898521,0.241673449648778,0.00754467424949037,0.234128775399288,0.130716737936847,0.234128775399288
"31","DF0000005_4_THE1A",1.30351571425747e-06,2.11478445423586e-05,30.1178007548311,18.2582013578172,3,6.76189962421866,0.91291006789086,0.00168927866759239,0.911220789223269,0.14293331273666,0.911220789223269
"32","DF0000017_4_Harlequin",1.31380460307964e-06,2.11478445423586e-05,30.1015699785388,17.0761432505893,3,6.14478729169278,0.853807162529466,0.00368496679217609,0.85012219573729,0.13605407107225,0.85012219573729
"33","DF0000841_4_Tigger3b",1.33949879059085e-06,2.11478445423586e-05,30.0615847753261,3.60497875067321,3,5.27271979875609,0.180248937533661,0.0139170794100282,0.166331858123632,0.128340873257298,0.166331858123632
"34","DF0000173_4_HERV9",1.56591929519098e-06,2.39954103763089e-05,29.7391021589828,9.96328274330116,3,3.92163666571122,0.498164137165058,0.0539947144378352,0.444169422727223,0.207102224820775,0.444169422727223
"35","DF0000718_4_MER11D",1.68007662947851e-06,2.5009140684523e-05,29.5937715880362,11.9098402462706,3,4.61843013796948,0.595492012313531,0.015348138110062,0.580143874203469,0.150281187608221,0.580143874203469
"36","DF0000038_4_AluSc8",1.9713771342845e-06,2.85302079711729e-05,29.2634559237511,5.00932877658688,3,7.2724106267372,0.250466438829344,0.00307561563331852,0.247390823196026,0.153333070941687,0.247390823196026
"37","DF0000457_4_LTR22B2",2.16830015956561e-06,3.05320103549644e-05,29.0667084914384,26.4778630493186,3,2.44326241196705,1.32389315246593,0.12814454458557,1.19574860788036,0.427868571262417,1.19574860788036
"38","DF0000557_4_LTR5B",2.6013034236867e-06,3.47507457369429e-05,28.6903584633023,2.43542585038329,3,5.41752691048674,0.121771292519164,0.0050982080278446,0.11667308449132,0.127496637870044,0.127496637870044
"39","DF0000744_4_MER30",2.5519573732522e-06,3.47507457369429e-05,28.7299542709624,6.69659292512649,3,4.82776693539104,0.334829646256325,0.0138127301326502,0.321016916123674,0.140459864361071,0.321016916123674
"40","DF0000634_4_AluYg6",3.38520899306134e-06,4.4092347134624e-05,28.1456074583987,4.73065484215097,3,7.65993705714483,0.236532742107548,0.00074045647575405,0.235792285631794,0.165844364931219,0.235792285631794
"41","DF0000846_4_Tigger4b",3.70311369996977e-06,4.67968762753923e-05,27.9598986976167,8.02248398779409,3,4.29312293786804,0.401124199389705,0.036608774853399,0.364515424536306,0.171012696798342,0.364515424536306
"42","DF0001320_2_AluYj4",3.772492905118e-06,4.67968762753923e-05,27.9214891608527,5.571876401385,3,8.79874653058064,0.27859382006925,0.000354217563728918,0.278239602505521,0.235012202367561,0.278239602505521
"43","DF0000352_4_L1PBa_5end",4.16729000472917e-06,4.93517974780219e-05,27.7155071518914,3.04336384096304,3,5.19104196327182,0.152168192048152,0.00724813343394776,0.144920058614204,0.129500043992454,0.144920058614204
"44","DF0000871_5_MER57E3",4.16790612098457e-06,4.93517974780219e-05,27.7152011634143,26.1916193014918,3,2.31993851663642,1.30958096507459,0.176540049689468,1.13304091538512,0.461406776423658,1.13304091538512
"45","DF0000056_4_AluYb9",4.76668200756006e-06,5.5187585020862e-05,27.4373122988173,3.88692990136824,3,7.58625832711362,0.194346495068412,0.000846860658929834,0.193499634409482,0.163121174287178,0.193499634409482
"46","DF0000552_4_LTR57",6.47877989420265e-06,7.33792244539039e-05,26.801671979306,26.7365820532046,3,2.31873493528639,1.33682910266023,0.104418208519647,1.23241089414058,0.461749054527967,1.23241089414058
"47","DF0001310_3_HERVIP10B3",7.25905092558226e-06,8.04673517495395e-05,26.5660037717683,9.74817406107371,3,3.23099646184725,0.487408703053686,0.0701416055006712,0.417267097553014,0.274846854288887,0.417267097553014
"48","DF0000060_4_AluYd8",7.91140869683988e-06,8.24368786210716e-05,26.3876115879406,13.7342781084393,3,5.79272468596113,0.686713905421963,0.00657249665076807,0.680141408771195,0.130419193160236,0.680141408771195
"49","DF0000864_4_MER57B2",7.89478415342828e-06,8.24368786210716e-05,26.3919726487698,39.1130452424376,3,2.11836605437679,1.95565226212188,0.154869929291663,1.80078233283022,0.52336905465409,1.80078233283022
"50","DF0001053_4_PRIMA4-int",7.90159896157573e-06,8.24368786210716e-05,26.3901838362997,4.55872361543393,3,9.19036157053777,0.227936180771696,0.000109927508417109,0.227826253263279,0.274880759059519,0.274880759059519
"51","DF0000186_5_HERVIP10F",8.48935137455523e-06,8.67245503165348e-05,26.2414232721002,27.0592198458134,3,2.8000133921888,1.35296099229067,0.178175603466753,1.17478538882392,0.346438670729694,1.17478538882392
"52","DF0000842_4_Tigger3c",9.90765789586933e-06,9.92671108413062e-05,25.9209951030183,9.83686961489892,3,4.75417881992818,0.491843480744945,0.118223615788566,0.37361986495638,0.14366601864204,0.37361986495638
"53","DF0000736_4_MER2",1.0245935984342e-05,0.00010071948392155,25.8513452638752,5.9809974775521,3,4.65772611381897,0.299049873877605,0.015763208849239,0.283286665028366,0.148280187948711,0.283286665028366
"54","DF0000776_5_L1MEc_5end",1.09817561459613e-05,0.000105953610223071,25.7074443832772,22.2683936516852,3,2.15058852914377,1.11341968258426,0.220749527140489,0.892670155443772,0.512791028403651,0.892670155443772
"55","DF0000404_4_LTR12E",1.1596416840367e-05,0.000109849694069658,25.5944256709444,15.993776541475,3,5.06927996083898,0.799688827073749,0.0129677185198063,0.786721108553943,0.132178375682414,0.786721108553943
"56","DF0000234_4_L1M2c_5end",1.19593439969083e-05,0.000111264611114093,25.5304660678766,21.5140630218625,3,2.18699517735273,1.07570315109313,0.200030931868512,0.875672219224615,0.501165011988581,0.875672219224615
"57","DF0000008_4_L1M5_orf2",1.30715592549982e-05,0.000115428514777187,25.3458701475578,10.5614844257769,3,3.82995788099846,0.528074221288844,0.0567242531593673,0.471349968129477,0.215606948544399,0.471349968129477
"58","DF0000044_4_AluSq10",1.28606879311759e-05,0.000115428514777187,25.3796343268444,2.82666824553287,3,8.7007833233741,0.141333412276643,0.000964579417764603,0.140368832858879,0.226599866422906,0.226599866422906
"59","DF0000065_4_AluYk12",1.29149699604511e-05,0.000115428514777187,25.370890357495,3.37133025491411,3,7.74769567293277,0.168566512745705,0.00084894640704484,0.167717566338661,0.16931547849164,0.16931547849164
"60","DF0000798_4_MER4B-int",1.39803734543704e-05,0.000121396242828783,25.2063097223482,15.8918392210908,3,3.84566340140579,0.794591961054539,0.0294333353082905,0.765158625746249,0.214191209103753,0.765158625746249
"61","DF0000553_4_LTR57-int",1.47506100214102e-05,0.000125984718379586,25.0949375583038,28.9157853744165,3,2.59050020874443,1.44578926872082,0.148166749113032,1.29762251960779,0.391450228907787,1.29762251960779
"62","DF0001069_4_SVA_C",1.55806450227383e-05,0.000130927678336237,24.981231643635,3.65668493439688,3,7.26091377674146,0.182834246719844,0.00184206367105766,0.180992183048786,0.153026947625028,0.180992183048786
"63","DF0000354_4_L1PB_orf2",1.62081579542065e-05,0.000134038893557803,24.8992088528379,2.51070806374164,3,6.96029659716646,0.125535403187082,0.00122876881502914,0.124306634372053,0.14622730833128,0.14622730833128
"64","DF0000274_4_L1MB8_3end",1.75584498531452e-05,0.00014293675583576,24.7329519693347,3.09953978522563,3,5.04360714800776,0.154976989261281,0.011121906115841,0.143855083145441,0.13287938399912,0.143855083145441
"65","DF0000451_4_LTR21B",1.78891822332473e-05,0.000143388676054182,24.694174912816,18.5934178975968,3,2.06429423372251,0.929670894879842,0.199764130854044,0.729906764025798,0.541760320498753,0.729906764025798
"66","DF0000049_4_AluSx3",1.9103154200267e-05,0.000148548408034912,24.5577223613438,5.04081574096285,3,8.36430561864059,0.252040787048142,0.000743968280321806,0.251296818767821,0.201718285695985,0.251296818767821
"67","DF0000370_4_LOR1a",1.88606619764978e-05,0.000148548408034912,24.5842744035909,7.96763377391589,3,3.48208833308873,0.398381688695794,0.0415262375195626,0.356855451176232,0.246884486258812,0.356855451176232
"68","DF0000914_4_MER68-int",2.01525665779222e-05,0.000154404223339668,24.4465606371122,31.4008476774316,3,2.92682536577063,1.57004238387158,0.0828971883699873,1.48714519550159,0.322656072967334,1.48714519550159
"69","DF0000188_5_HERVK",2.10801733727305e-05,0.000156896718959894,24.3530049684322,28.6832978902175,3,6.20787970556085,1.43416489451088,0.0039900669072023,1.43017482760367,0.136993094356808,1.43017482760367
"70","DF0000217_4_HUERS-P3b",2.08823442756984e-05,0.000156896718959894,24.3726083547754,5.00304936652501,3,4.76353595618363,0.25015246832625,0.0126118115176217,0.237540656808629,0.143242541383001,0.237540656808629
"71","DF0000063_4_AluYh9",2.22330990611372e-05,0.000163147107195105,24.242285253881,3.78620749043902,3,7.04887751236013,0.18931037452195,0.0014809331785357,0.187829441343415,0.147996664177588,0.187829441343415
"72","DF0000469_4_LTR26",2.26569570684697e-05,0.000163948258787121,24.2030140106833,21.5227819191001,3,2.30795471318117,1.076139095955,0.170720845445687,0.905418250509317,0.464828424786012,0.905418250509317
"73","DF0000036_4_AluJr4",2.31959334386869e-05,0.000165549059199395,24.1541213429439,7.02345553390723,3,7.44339853063895,0.351172776695361,0.000769144898762019,0.350403631796599,0.158313971271182,0.350403631796599
"74","DF0000037_4_AluSc5",2.36942124126321e-05,0.000166820063067315,24.1099176027721,6.64830499127404,3,8.90494986442469,0.332415249563701,0.000378730235993128,0.332036519327709,0.244795852782857,0.332036519327709
"75","DF0000243_4_L1M3f_5end",2.44978824269892e-05,0.000170178623259485,24.0405379920642,10.7332696233282,3,2.95845210000039,0.53666348116641,0.102028159791383,0.434635321375027,0.317088212596059,0.434635321375027
"76","DF0000282_4_L1MCa_5end",2.5502676023755e-05,0.000172794235757062,23.9569196629451,14.8130623965012,3,3.23107513148976,0.740653119825062,0.128666778011999,0.611986341813062,0.27483654818564,0.611986341813062
"77","DF0001072_4_SVA_F",2.55377277414468e-05,0.000172794235757062,23.9540622997944,7.20995134646029,3,5.99440166090152,0.360497567323014,0.0041316340407736,0.356365933282241,0.133609081199469,0.356365933282241
"78","DF0000214_4_HUERS-P1",2.66213268149828e-05,0.000177816811161616,23.8676049686056,14.3903764219502,3,4.1578333999292,0.719518821097511,0.0365075460426243,0.683011275054887,0.18344630248163,0.683011275054887
"79","DF0001071_4_SVA_E",2.73043092266019e-05,0.000180070191228603,23.814895917062,18.9367060879062,3,6.02336473187885,0.946835304395309,0.00505738037977507,0.941777924015534,0.134090345094756,0.941777924015534
"80","DF0000105_4_Charlie6",2.93347954319936e-05,0.000191042855250858,23.6656210296759,15.0333541744867,3,3.83784922033678,0.751667708724334,0.048696518744888,0.702971189979446,0.214896719474315,0.702971189979446
"81","DF0000590_4_LTR8",2.97520302506622e-05,0.000191367997044383,23.6362258831357,2.7079601023535,3,5.29614986770267,0.135398005117675,0.00602558535872024,0.129372419758955,0.128104689584179,0.129372419758955
"82","DF0000250_4_L1M4_orf2",3.29707599368906e-05,0.000209484950330732,23.4223784426105,2.80948410317037,3,5.66030549644136,0.140474205158518,0.00499292750519846,0.13548127765332,0.12875880545623,0.13548127765332
"83","DF0001240_2_AluYe5",3.40450177019537e-05,0.000213704267743589,23.3556162678833,5.83512754569436,3,6.05904952973247,0.291756377284718,0.00970205117554767,0.28205432610917,0.134680186086769,0.28205432610917
"84","DF0000734_4_MER1A",3.5652957646101e-05,0.000221133225400222,23.2595111857888,1.77781363659122,3,5.73352710047953,0.0888906818295606,0.00408995842378917,0.0848007234057717,0.129615068561213,0.129615068561213
"85","DF0000882_4_MER61-int",3.68062608603608e-05,0.000225600728332329,23.1932034567368,14.7566563510036,3,4.26798437938643,0.73783281755018,0.0386078403303003,0.699224977219879,0.173179903803892,0.699224977219879
"86","DF0000865_4_MER57B1",3.74707257289142e-05,0.000227002884939119,23.1559347658872,29.6379275749483,3,3.11380774089355,1.48189637874741,0.123672382763589,1.35822399598382,0.291656332462203,1.35822399598382
"87","DF0000700_4_MER101-int",3.83165214892025e-05,0.000229458709147983,23.1094369661661,6.05956132284332,3,4.16017214393932,0.302978066142166,0.0204222311994214,0.282555834942745,0.183217866767343,0.282555834942745
"88","DF0000236_4_L1M2_orf2",3.95637360309967e-05,0.000234235300819878,23.0427045417218,5.81569819672717,3,5.99274162604989,0.290784909836359,0.00432020425615323,0.286464705580205,0.133581490757903,0.286464705580205
"89","DF0001066_5_SSU-rRNA_Hsa",4.04250259353008e-05,0.000236645376542604,22.9978337509207,63.0717440055935,3,11.3910936618209,3.15358720027967,2.73518351781607e-05,3.1535598484445,0.873150824394899,3.1535598484445
"90","DF0000189_4_HERVK11",4.15043003202429e-05,0.000237623521613698,22.942932706947,14.3647843362155,3,4.83127513781082,0.718239216810777,0.0131311816736146,0.705108035137163,0.140314320706608,0.705108035137163
"91","DF0000486_4_LTR30",4.14399103508694e-05,0.000237623521613698,22.9461680038238,5.0758377222108,3,3.93131712387645,0.25379188611054,0.0241370520629808,0.229654834047559,0.206161184227505,0.229654834047559
"92","DF0000064_4_AluYk11",4.36791223263463e-05,0.000243435112424033,22.836497509737,3.11982057988574,3,7.91576235426185,0.155991028994287,0.000626371938074619,0.155364657056212,0.176693123608256,0.176693123608256
"93","DF0000766_5_MER31-int",4.39211143337028e-05,0.000243435112424033,22.8249825447558,13.9651002473585,3,6.20875053428106,0.698255012367927,0.0039477387892722,0.694307273578655,0.137005467396136,0.694307273578655
"94","DF0001077_4_U3",4.35086710486253e-05,0.000243435112424033,22.8446464967574,54.191762373209,3,3.16641680503482,2.70958811866045,0.0707857123444155,2.63880240631603,0.283748159484637,2.63880240631603
"95","DF0000872_4_MER58A",4.53139895453114e-05,0.00024851145845376,22.7599087803118,8.13574083894783,3,4.17419818735385,0.406787041947392,0.0237771031832671,0.383009938764125,0.181855663526423,0.383009938764125
"96","DF0000326_4_L1P4_orf2",4.76492109156284e-05,0.000258596238406692,22.655155930341,5.41642960710937,3,6.28302407414991,0.270821480355469,0.00280862521004559,0.268012855145423,0.137986797164155,0.268012855145423
"97","DF0000333_4_L1PA14_3end",4.84456086849912e-05,0.00026020785695753,22.6205978417039,2.62676568491357,3,5.32683171033116,0.131338284245678,0.00653421314015422,0.124804071105524,0.127856416715618,0.127856416715618
"98","DF0001318_2_AluYh3",5.24814578461415e-05,0.00027900856671265,22.4537407061018,3.57334568368921,3,7.48210477980588,0.17866728418446,0.00159037458406337,0.177076909600397,0.159556511714326,0.177076909600397
"99","DF0000891_4_Tigger1",5.68608140398381e-05,0.00029923721328036,22.2865669742783,1.33489108283711,3,7.51502027449981,0.0667445541418554,0.000594796298232137,0.0661497578436233,0.160647806791399,0.160647806791399
"100","DF0000572_4_LTR70",7.29488688425179e-05,0.000380063606669518,21.7665501337165,26.8657448430621,3,3.35266067386694,1.34328724215311,0.166879207065097,1.17640803508801,0.260221461981536,1.17640803508801
"101","DF0000429_4_LTR18B",7.4832233861717e-05,0.000386015780613411,21.7133208396672,31.5251539516147,3,2.98960863384155,1.57625769758073,0.103122057484454,1.47313564009628,0.311737122050887,1.47313564009628
"102","DF0000860_4_MER54A",7.58548214088818e-05,0.000387454528961053,21.6849758701897,34.3099617394206,3,1.73206616347529,1.71549808697103,0.290721299256595,1.42477678771443,0.675630753782432,1.42477678771443
"103","DF0000790_4_MER47A",8.73799207365862e-05,0.000441989696153024,21.3894923787559,4.48685915661054,3,4.11111802945024,0.224342957830527,0.0264319946006706,0.197910963229856,0.188074471314993,0.197910963229856
"104","DF0000344_4_L1PA7_3end",9.04910257171051e-05,0.000453325234602036,21.3163809594537,1.805477775947,3,6.96541154808843,0.0902738887973498,0.0013722287611918,0.0889016600361581,0.146324344933134,0.146324344933134
"105","DF0001428_2_LSU-rRNA_Cel",9.54072323598712e-05,0.000473401600566599,21.2058039467044,35.3674444367166,3,10.7994776669813,1.76837222183583,3.00803424647689e-05,1.76834214149336,0.609539468214717,1.76834214149336
"106","DF0000400_4_LTR12_v",9.65616400256058e-05,0.000474609570314534,21.1806619359977,5.8122876655722,3,4.6552062893307,0.290614383278609,0.0175195558541626,0.273094827424447,0.148406505940295,0.273094827424447
"107","DF0000198_4_HERVL",0.000119210126935228,0.000580453047974333,20.7399906483579,2.84175186608122,3,6.16858670979758,0.142087593304061,0.0025162058640966,0.139571387439964,0.13641742328791,0.139571387439964
"108","DF0000699_4_MER103C",0.000137476620667914,0.0006631974015554,20.4416031429267,18.9056298468294,3,2.06504706245597,0.945281492341468,0.15945017114534,0.785831321196129,0.541498551366857,0.785831321196129
"109","DF0000974_4_MIR3",0.000141257893385754,0.000670485661350743,20.3847926084152,52.2807126680952,3,2.93591851828678,2.61403563340476,0.119401777660385,2.49463385574438,0.321040968447333,2.49463385574438
"110","DF0001001_4_MLT1A0",0.000141561272070214,0.000670485661350743,20.3803004048069,5.19464965264925,3,4.83083267216171,0.259732482632463,0.010482779725398,0.249249702907065,0.140332639400493,0.249249702907065
"111","DF0000222_4_Kanga1c",0.000169697141938089,0.000796461703681187,20.000559260853,13.6728782736679,3,2.97210415389389,0.683643913683397,0.0861028935183401,0.597541020165057,0.314727343755816,0.597541020165057
"112","DF0000341_4_L1PA4_3end",0.000171216335532232,0.000796461703681187,19.9818816916776,3.53178787851094,3,7.26158603365437,0.176589393925547,0.00111166618704806,0.175477727738499,0.153044750363849,0.175477727738499
"113","DF0000109_4_Cheshire",0.000188030210668539,0.000866935750073529,19.7855257322715,11.2440035610365,3,2.86866011248998,0.562200178051823,0.140038440558211,0.422161737493612,0.333267015795466,0.422161737493612
"114","DF0000809_4_MER51A",0.000195739442168745,0.000894563590964179,19.7012726225682,3.64451341647755,3,4.24470657994447,0.182225670823877,0.0194519612256617,0.162773709598216,0.175252204360786,0.175252204360786
"115","DF0000495_4_LTR35",0.000198232418878069,0.000898079045525862,19.6747326831586,10.4599729051737,3,3.41242187192842,0.522998645258686,0.0940501555950443,0.428948489663641,0.253836609600731,0.428948489663641
"116","DF0000542_4_LTR51",0.00020363969432224,0.000914623109843852,19.6182911696486,26.9062256253854,3,1.23846107766297,1.34531128126927,0.228572108538774,1.11673917273049,0.958345826277938,1.11673917273049
